MSN,state,Year,data
LORCB,MN,1979,93754
LORCB,MN,1980,96303
LORCB,MN,1981,98124
LORCB,MN,1982,103046
LORCB,MN,1983,107462
LORCB,MN,1984,101369
LORCB,MN,1985,103632
LORCB,MN,1986,101495
LORCB,MN,1987,104470
LORCB,MN,1988,113288
LORCB,MN,1989,116401
LORCB,MN,1990,123239
LORCB,MN,1991,123804
LORCB,MN,1992,114481
LORCB,MN,1993,115017
LORCB,MN,1994,116722
LORCB,MN,1995,125596
LORCB,MN,1996,126617
LORCB,MN,1997,123355
LORCB,MN,1998,120308
LORCB,MN,1999,131553
LORCB,MN,2000,129738
LORCB,MN,2001,135551
LORCB,MN,2002,152468
LORCB,MN,2003,171805
LORCB,MN,2004,161938
LORCB,MN,2005,161263
LORCB,MN,2006,159281
LORCB,MN,2007,165166
LORCB,MN,2008,158480
LORCB,MN,2009,152888
LORCB,MN,2010,156840
LORCB,MN,2011,154418
LORCB,MN,2012,151317
LORCB,MN,2013,152825
LORCB,MN,2014,156340
LORCB,MN,2015,139855
LORCB,MN,2016,138544
LORCB,MN,2017,140375
LORCB,MN,2018,153529
LORCB,MN,2019,133398
LORCB,MO,1960,35636
LORCB,MO,1961,36870
LORCB,MO,1962,39446
LORCB,MO,1963,42401
LORCB,MO,1964,45585
LORCB,MO,1965,48684
LORCB,MO,1966,53329
LORCB,MO,1967,56056
LORCB,MO,1968,64512
LORCB,MO,1969,71922
LORCB,MO,1970,79834
LORCB,MO,1971,85853
LORCB,MO,1972,91291
LORCB,MO,1973,96605
LORCB,MO,1974,97603
LORCB,MO,1975,111751
LORCB,MO,1976,108603
LORCB,MO,1977,118538
LORCB,MO,1978,133093
LORCB,MO,1979,133321
LORCB,MO,1980,152853
LORCB,MO,1981,131325
LORCB,MO,1982,134794
LORCB,MO,1983,152481
LORCB,MO,1984,143861
LORCB,MO,1985,144441
LORCB,MO,1986,149023
LORCB,MO,1987,153395
LORCB,MO,1988,161273
LORCB,MO,1989,165865
LORCB,MO,1990,177749
LORCB,MO,1991,193735
LORCB,MO,1992,177963
LORCB,MO,1993,207733
LORCB,MO,1994,201070
LORCB,MO,1995,214821
LORCB,MO,1996,221997
LORCB,MO,1997,223743
LORCB,MO,1998,239001
LORCB,MO,1999,238487
LORCB,MO,2000,249773
LORCB,MO,2001,245852
LORCB,MO,2002,255561
LORCB,MO,2003,251404
LORCB,MO,2004,253148
LORCB,MO,2005,277758
LORCB,MO,2006,271316
LORCB,MO,2007,272240
LORCB,MO,2008,269827
LORCB,MO,2009,258143
LORCB,MO,2010,281252
LORCB,MO,2011,270012
LORCB,MO,2012,254550
LORCB,MO,2013,262823
LORCB,MO,2014,272652
LORCB,MO,2015,252196
LORCB,MO,2016,255835
LORCB,MO,2017,242468
LORCB,MO,2018,274359
LORCB,MO,2019,254557
LORCB,MS,1960,17628
LORCB,MS,1961,17845
LORCB,MS,1962,21596
LORCB,MS,1963,23988
LORCB,MS,1964,26825
LORCB,MS,1965,30181
LORCB,MS,1966,33756
LORCB,MS,1967,36708
LORCB,MS,1968,43400
LORCB,MS,1969,48941
LORCB,MS,1970,56790
LORCB,MS,1971,61021
LORCB,MS,1972,68200
LORCB,MS,1973,75997
LORCB,MS,1974,75032
LORCB,MS,1975,66221
LORCB,MS,1976,67221
LORCB,MS,1977,73226
LORCB,MS,1978,77354
LORCB,MS,1979,74141
LORCB,MS,1980,81672
LORCB,MS,1981,76791
LORCB,MS,1982,78067
LORCB,MS,1983,77504
LORCB,MS,1984,78775
LORCB,MS,1985,81644
LORCB,MS,1986,83190
LORCB,MS,1987,84043
LORCB,MS,1988,86233
LORCB,MS,1989,90712
LORCB,MS,1990,98552
LORCB,MS,1991,98902
LORCB,MS,1992,99727
LORCB,MS,1993,105123
LORCB,MS,1994,110155
LORCB,MS,1995,118171
LORCB,MS,1996,122352
LORCB,MS,1997,120310
LORCB,MS,1998,132752
LORCB,MS,1999,136949
LORCB,MS,2000,142746
LORCB,MS,2001,117098
LORCB,MS,2002,137895
LORCB,MS,2003,140484
LORCB,MS,2004,135735
LORCB,MS,2005,133768
LORCB,MS,2006,135211
LORCB,MS,2007,134940
LORCB,MS,2008,128572
LORCB,MS,2009,122024
LORCB,MS,2010,130109
LORCB,MS,2011,125593
LORCB,MS,2012,103212
LORCB,MS,2013,110440
LORCB,MS,2014,110775
LORCB,MS,2015,102382
LORCB,MS,2016,97241
LORCB,MS,2017,93800
LORCB,MS,2018,102774
LORCB,MS,2019,100887
LORCB,MT,1960,7892
LORCB,MT,1961,8141
LORCB,MT,1962,8536
LORCB,MT,1963,8789
LORCB,MT,1964,9232
LORCB,MT,1965,9906
LORCB,MT,1966,10313
LORCB,MT,1967,10518
LORCB,MT,1968,11179
LORCB,MT,1969,11902
LORCB,MT,1970,12662
LORCB,MT,1971,13432
LORCB,MT,1972,14353
LORCB,MT,1973,14675
LORCB,MT,1974,15452
LORCB,MT,1975,17537
LORCB,MT,1976,18459
LORCB,MT,1977,19896
LORCB,MT,1978,22755
LORCB,MT,1979,24084
LORCB,MT,1980,23902
LORCB,MT,1981,23219
LORCB,MT,1982,25639
LORCB,MT,1983,24849
LORCB,MT,1984,26261
LORCB,MT,1985,28242
LORCB,MT,1986,24600
LORCB,MT,1987,23709
LORCB,MT,1988,24939
LORCB,MT,1989,27221
LORCB,MT,1990,26516
LORCB,MT,1991,27241
LORCB,MT,1992,26133
LORCB,MT,1993,29045
LORCB,MT,1994,28505
LORCB,MT,1995,29976
LORCB,MT,1996,31196
LORCB,MT,1997,29573
LORCB,MT,1998,29576
LORCB,MT,1999,28572
LORCB,MT,2000,31128
LORCB,MT,2001,30457
LORCB,MT,2002,31483
LORCB,MT,2003,32958
LORCB,MT,2004,32700
LORCB,MT,2005,33394
LORCB,MT,2006,35227
LORCB,MT,2007,35053
LORCB,MT,2008,36210
LORCB,MT,2009,36900
LORCB,MT,2010,35470
LORCB,MT,2011,36121
LORCB,MT,2012,34841
LORCB,MT,2013,36313
LORCB,MT,2014,37198
LORCB,MT,2015,34770
LORCB,MT,2016,34664
LORCB,MT,2017,36649
LORCB,MT,2018,37116
LORCB,MT,2019,38236
LORCB,NC,1960,48905
LORCB,NC,1961,52601
LORCB,NC,1962,54767
LORCB,NC,1963,59290
LORCB,NC,1964,63761
LORCB,NC,1965,70061
LORCB,NC,1966,78018
LORCB,NC,1967,84245
LORCB,NC,1968,95726
LORCB,NC,1969,107425
LORCB,NC,1970,121010
LORCB,NC,1971,129891
LORCB,NC,1972,135421
LORCB,NC,1973,149637
LORCB,NC,1974,153385
LORCB,NC,1975,155495
LORCB,NC,1976,163183
LORCB,NC,1977,178204
LORCB,NC,1978,187130
LORCB,NC,1979,184185
LORCB,NC,1980,199812
LORCB,NC,1981,199170
LORCB,NC,1982,193678
LORCB,NC,1983,202512
LORCB,NC,1984,209534
LORCB,NC,1985,209838
LORCB,NC,1986,225853
LORCB,NC,1987,237932
LORCB,NC,1988,243347
LORCB,NC,1989,258233
LORCB,NC,1990,260009
LORCB,NC,1991,270126
LORCB,NC,1992,272655
LORCB,NC,1993,294971
LORCB,NC,1994,279501
LORCB,NC,1995,300606
LORCB,NC,1996,316327
LORCB,NC,1997,299196
LORCB,NC,1998,319774
LORCB,NC,1999,330934
LORCB,NC,2000,355620
LORCB,NC,2001,347822
LORCB,NC,2002,377513
LORCB,NC,2003,370176
LORCB,NC,2004,395775
LORCB,NC,2005,411215
LORCB,NC,2006,403578
LORCB,NC,2007,427092
LORCB,NC,2008,427212
LORCB,NC,2009,425546
LORCB,NC,2010,466942
LORCB,NC,2011,430581
LORCB,NC,2012,395786
LORCB,NC,2013,385080
LORCB,NC,2014,399085
LORCB,NC,2015,386814
LORCB,NC,2016,389156
LORCB,NC,2017,367404
LORCB,NC,2018,403772
LORCB,NC,2019,388076
LORCB,ND,1960,6141
LORCB,ND,1961,5891
LORCB,ND,1962,6189
LORCB,ND,1963,6527
LORCB,ND,1964,6868
LORCB,ND,1965,7424
LORCB,ND,1966,8885
LORCB,ND,1967,9221
LORCB,ND,1968,9880
LORCB,ND,1969,10529
LORCB,ND,1970,11552
LORCB,ND,1971,12108
LORCB,ND,1972,13057
LORCB,ND,1973,13139
LORCB,ND,1974,14347
LORCB,ND,1975,15555
LORCB,ND,1976,16738
LORCB,ND,1977,17520
LORCB,ND,1978,19822
LORCB,ND,1979,20492
LORCB,ND,1980,20131
LORCB,ND,1981,21179
LORCB,ND,1982,23394
LORCB,ND,1983,21678
LORCB,ND,1984,22978
LORCB,ND,1985,23534
LORCB,ND,1986,22611
LORCB,ND,1987,21052
LORCB,ND,1988,23043
LORCB,ND,1989,24106
LORCB,ND,1990,24294
LORCB,ND,1991,25253
LORCB,ND,1992,24024
LORCB,ND,1993,25265
LORCB,ND,1994,25555
LORCB,ND,1995,26950
LORCB,ND,1996,28495
LORCB,ND,1997,27802
LORCB,ND,1998,26743
LORCB,ND,1999,26910
LORCB,ND,2000,27096
LORCB,ND,2001,27807
LORCB,ND,2002,29238
LORCB,ND,2003,29812
LORCB,ND,2004,29253
LORCB,ND,2005,28757
LORCB,ND,2006,29916
LORCB,ND,2007,31291
LORCB,ND,2008,33264
LORCB,ND,2009,34087
LORCB,ND,2010,32590
LORCB,ND,2011,33705
LORCB,ND,2012,32911
LORCB,ND,2013,36759
LORCB,ND,2014,39300
LORCB,ND,2015,35527
LORCB,ND,2016,34384
LORCB,ND,2017,34581
LORCB,ND,2018,37302
LORCB,ND,2019,37700
LORCB,NE,1960,16094
LORCB,NE,1961,17263
LORCB,NE,1962,18206
LORCB,NE,1963,19915
LORCB,NE,1964,21141
LORCB,NE,1965,22934
LORCB,NE,1966,23307
LORCB,NE,1967,22951
LORCB,NE,1968,25231
LORCB,NE,1969,29967
LORCB,NE,1970,33902
LORCB,NE,1971,35449
LORCB,NE,1972,33341
LORCB,NE,1973,35919
LORCB,NE,1974,37229
LORCB,NE,1975,38412
LORCB,NE,1976,38555
LORCB,NE,1977,39627
LORCB,NE,1978,44180
LORCB,NE,1979,42866
LORCB,NE,1980,45254
LORCB,NE,1981,44754
LORCB,NE,1982,47154
LORCB,NE,1983,51664
LORCB,NE,1984,48769
LORCB,NE,1985,48409
LORCB,NE,1986,48414
LORCB,NE,1987,48169
LORCB,NE,1988,51471
LORCB,NE,1989,52960
LORCB,NE,1990,57942
LORCB,NE,1991,59699
LORCB,NE,1992,55446
LORCB,NE,1993,61560
LORCB,NE,1994,63556
LORCB,NE,1995,64416
LORCB,NE,1996,65120
LORCB,NE,1997,66925
LORCB,NE,1998,68314
LORCB,NE,1999,65958
LORCB,NE,2000,70511
LORCB,NE,2001,71047
LORCB,NE,2002,72969
LORCB,NE,2003,72266
LORCB,NE,2004,72267
LORCB,NE,2005,76906
LORCB,NE,2006,76565
LORCB,NE,2007,77322
LORCB,NE,2008,76668
LORCB,NE,2009,73835
LORCB,NE,2010,77290
LORCB,NE,2011,75309
LORCB,NE,2012,73444
LORCB,NE,2013,75777
LORCB,NE,2014,74896
LORCB,NE,2015,70169
LORCB,NE,2016,71881
LORCB,NE,2017,70186
LORCB,NE,2018,77574
LORCB,NE,2019,77998
LORCB,NH,1960,5225
LORCB,NH,1961,5486
LORCB,NH,1962,5802
LORCB,NH,1963,6122
LORCB,NH,1964,6500
LORCB,NH,1965,7069
LORCB,NH,1966,7616
LORCB,NH,1967,8567
LORCB,NH,1968,9506
LORCB,NH,1969,10645
LORCB,NH,1970,12185
LORCB,NH,1971,13711
LORCB,NH,1972,15600
LORCB,NH,1973,16721
LORCB,NH,1974,17477
LORCB,NH,1975,17578
LORCB,NH,1976,18952
LORCB,NH,1977,19127
LORCB,NH,1978,20004
LORCB,NH,1979,20069
LORCB,NH,1980,20311
LORCB,NH,1981,19824
LORCB,NH,1982,19850
LORCB,NH,1983,20169
LORCB,NH,1984,21455
LORCB,NH,1985,22276
LORCB,NH,1986,23534
LORCB,NH,1987,24630
LORCB,NH,1988,26166
LORCB,NH,1989,27902
LORCB,NH,1990,28320
LORCB,NH,1991,26035
LORCB,NH,1992,25552
LORCB,NH,1993,25740
LORCB,NH,1994,25499
LORCB,NH,1995,24702
LORCB,NH,1996,25073
LORCB,NH,1997,24404
LORCB,NH,1998,24196
LORCB,NH,1999,25722
LORCB,NH,2000,26755
LORCB,NH,2001,28728
LORCB,NH,2002,31461
LORCB,NH,2003,29979
LORCB,NH,2004,29412
LORCB,NH,2005,29588
LORCB,NH,2006,30325
LORCB,NH,2007,30600
LORCB,NH,2008,28724
LORCB,NH,2009,29299
LORCB,NH,2010,30334
LORCB,NH,2011,28298
LORCB,NH,2012,29409
LORCB,NH,2013,32242
LORCB,NH,2014,31418
LORCB,NH,2015,30478
LORCB,NH,2016,30600
LORCB,NH,2017,31472
LORCB,NH,2018,32891
LORCB,NH,2019,31305
LORCB,NJ,1960,42861
LORCB,NJ,1961,46570
LORCB,NJ,1962,47896
LORCB,NJ,1963,51273
LORCB,NJ,1964,55255
LORCB,NJ,1965,60356
LORCB,NJ,1966,67254
LORCB,NJ,1967,73021
LORCB,NJ,1968,80856
LORCB,NJ,1969,89108
LORCB,NJ,1970,100134
LORCB,NJ,1971,105769
LORCB,NJ,1972,110821
LORCB,NJ,1973,120126
LORCB,NJ,1974,118024
LORCB,NJ,1975,118635
LORCB,NJ,1976,122495
LORCB,NJ,1977,125533
LORCB,NJ,1978,129648
LORCB,NJ,1979,128662
LORCB,NJ,1980,133844
LORCB,NJ,1981,128046
LORCB,NJ,1982,127134
LORCB,NJ,1983,135364
LORCB,NJ,1984,133492
LORCB,NJ,1985,134232
LORCB,NJ,1986,138463
LORCB,NJ,1987,145812
LORCB,NJ,1988,156051
LORCB,NJ,1989,163009
LORCB,NJ,1990,173717
LORCB,NJ,1991,178868
LORCB,NJ,1992,165632
LORCB,NJ,1993,178445
LORCB,NJ,1994,179143
LORCB,NJ,1995,184266
LORCB,NJ,1996,180888
LORCB,NJ,1997,179832
LORCB,NJ,1998,185931
LORCB,NJ,1999,198754
LORCB,NJ,2000,199263
LORCB,NJ,2001,199427
LORCB,NJ,2002,218029
LORCB,NJ,2003,218660
LORCB,NJ,2004,227691
LORCB,NJ,2005,237906
LORCB,NJ,2006,226807
LORCB,NJ,2007,228669
LORCB,NJ,2008,220252
LORCB,NJ,2009,205377
LORCB,NJ,2010,218054
LORCB,NJ,2011,209386
LORCB,NJ,2012,203371
LORCB,NJ,2013,201684
LORCB,NJ,2014,190143
LORCB,NJ,2015,192687
LORCB,NJ,2016,182440
LORCB,NJ,2017,176487
LORCB,NJ,2018,185399
LORCB,NJ,2019,173850
LORCB,NM,1960,7357
LORCB,NM,1961,7710
LORCB,NM,1962,8301
LORCB,NM,1963,9178
LORCB,NM,1964,10126
LORCB,NM,1965,8051
LORCB,NM,1966,8756
LORCB,NM,1967,9186
LORCB,NM,1968,10035
LORCB,NM,1969,10993
LORCB,NM,1970,12174
LORCB,NM,1971,13406
LORCB,NM,1972,14500
LORCB,NM,1973,15836
LORCB,NM,1974,16861
LORCB,NM,1975,16014
LORCB,NM,1976,16758
LORCB,NM,1977,17568
LORCB,NM,1978,18582
LORCB,NM,1979,19523
LORCB,NM,1980,20107
LORCB,NM,1981,18819
LORCB,NM,1982,19513
LORCB,NM,1983,20615
LORCB,NM,1984,23648
LORCB,NM,1985,24213
LORCB,NM,1986,24064
LORCB,NM,1987,24967
LORCB,NM,1988,25638
LORCB,NM,1989,27275
LORCB,NM,1990,27712
LORCB,NM,1991,28662
LORCB,NM,1992,29286
LORCB,NM,1993,30226
LORCB,NM,1994,30848
LORCB,NM,1995,31835
LORCB,NM,1996,33857
LORCB,NM,1997,35258
LORCB,NM,1998,35916
LORCB,NM,1999,36682
LORCB,NM,2000,38008
LORCB,NM,2001,37725
LORCB,NM,2002,41468
LORCB,NM,2003,42771
LORCB,NM,2004,44544
LORCB,NM,2005,45754
LORCB,NM,2006,45963
LORCB,NM,2007,48120
LORCB,NM,2008,46240
LORCB,NM,2009,45636
LORCB,NM,2010,47244
LORCB,NM,2011,48778
LORCB,NM,2012,47940
LORCB,NM,2013,48242
LORCB,NM,2014,46945
LORCB,NM,2015,46413
LORCB,NM,2016,46030
LORCB,NM,2017,45214
LORCB,NM,2018,44063
LORCB,NM,2019,45268
LORCB,NV,1960,6066
LORCB,NV,1961,6607
LORCB,NV,1962,7697
LORCB,NV,1963,9778
LORCB,NV,1964,12035
LORCB,NV,1965,10332
LORCB,NV,1966,11622
LORCB,NV,1967,12290
LORCB,NV,1968,13046
LORCB,NV,1969,15097
LORCB,NV,1970,16422
LORCB,NV,1971,18517
LORCB,NV,1972,19965
LORCB,NV,1973,22180
LORCB,NV,1974,23104
LORCB,NV,1975,22943
LORCB,NV,1976,22836
LORCB,NV,1977,23834
LORCB,NV,1978,27837
LORCB,NV,1979,30681
LORCB,NV,1980,30303
LORCB,NV,1981,27973
LORCB,NV,1982,30513
LORCB,NV,1983,29381
LORCB,NV,1984,31554
LORCB,NV,1985,32241
LORCB,NV,1986,31360
LORCB,NV,1987,34259
LORCB,NV,1988,37532
LORCB,NV,1989,40715
LORCB,NV,1990,47155
LORCB,NV,1991,48540
LORCB,NV,1992,50142
LORCB,NV,1993,52330
LORCB,NV,1994,60084
LORCB,NV,1995,57249
LORCB,NV,1996,66255
LORCB,NV,1997,65010
LORCB,NV,1998,63244
LORCB,NV,1999,67433
LORCB,NV,2000,72569
LORCB,NV,2001,75126
LORCB,NV,2002,70200
LORCB,NV,2003,76915
LORCB,NV,2004,76755
LORCB,NV,2005,75923
LORCB,NV,2006,81996
LORCB,NV,2007,78434
LORCB,NV,2008,73652
LORCB,NV,2009,67665
LORCB,NV,2010,67764
LORCB,NV,2011,67862
LORCB,NV,2012,67918
LORCB,NV,2013,68882
LORCB,NV,2014,68200
LORCB,NV,2015,64772
LORCB,NV,2016,66373
LORCB,NV,2017,69742
LORCB,NV,2018,73101
LORCB,NV,2019,68608
LORCB,NY,1960,105437
LORCB,NY,1961,112033
LORCB,NY,1962,115011
LORCB,NY,1963,121845
LORCB,NY,1964,128954
LORCB,NY,1965,138693
LORCB,NY,1966,149779
LORCB,NY,1967,159758
LORCB,NY,1968,174157
LORCB,NY,1969,189276
LORCB,NY,1970,210420
LORCB,NY,1971,219607
LORCB,NY,1972,226989
LORCB,NY,1973,238928
LORCB,NY,1974,232607
LORCB,NY,1975,234979
LORCB,NY,1976,240544
LORCB,NY,1977,242864
LORCB,NY,1978,247397
LORCB,NY,1979,246003
LORCB,NY,1980,250680
LORCB,NY,1981,245300
LORCB,NY,1982,247076
LORCB,NY,1983,255197
LORCB,NY,1984,255485
LORCB,NY,1985,255988
LORCB,NY,1986,258503
LORCB,NY,1987,266535
LORCB,NY,1988,282998
LORCB,NY,1989,298365
LORCB,NY,1990,318632
LORCB,NY,1991,315327
LORCB,NY,1992,314172
LORCB,NY,1993,313257
LORCB,NY,1994,298168
LORCB,NY,1995,296828
LORCB,NY,1996,305824
LORCB,NY,1997,314554
LORCB,NY,1998,318924
LORCB,NY,1999,350263
LORCB,NY,2000,332285
LORCB,NY,2001,333176
LORCB,NY,2002,348324
LORCB,NY,2003,364980
LORCB,NY,2004,372217
LORCB,NY,2005,385993
LORCB,NY,2006,353693
LORCB,NY,2007,349628
LORCB,NY,2008,335400
LORCB,NY,2009,330472
LORCB,NY,2010,351950
LORCB,NY,2011,338485
LORCB,NY,2012,311823
LORCB,NY,2013,313671
LORCB,NY,2014,308984
LORCB,NY,2015,307010
LORCB,NY,2016,304550
LORCB,NY,2017,295619
LORCB,NY,2018,313429
LORCB,NY,2019,294895
LORCB,OH,1960,91013
LORCB,OH,1961,94308
LORCB,OH,1962,98347
LORCB,OH,1963,102359
LORCB,OH,1964,109661
LORCB,OH,1965,118138
LORCB,OH,1966,128714
LORCB,OH,1967,136845
LORCB,OH,1968,150213
LORCB,OH,1969,165892
LORCB,OH,1970,183788
LORCB,OH,1971,194225
LORCB,OH,1972,206418
LORCB,OH,1973,220460
LORCB,OH,1974,229856
LORCB,OH,1975,228264
LORCB,OH,1976,234526
LORCB,OH,1977,250195
LORCB,OH,1978,259989
LORCB,OH,1979,259809
LORCB,OH,1980,274254
LORCB,OH,1981,262566
LORCB,OH,1982,264598
LORCB,OH,1983,268157
LORCB,OH,1984,265241
LORCB,OH,1985,265266
LORCB,OH,1986,269596
LORCB,OH,1987,277237
LORCB,OH,1988,292461
LORCB,OH,1989,305562
LORCB,OH,1990,303110
LORCB,OH,1991,329081
LORCB,OH,1992,311208
LORCB,OH,1993,337804
LORCB,OH,1994,336088
LORCB,OH,1995,355795
LORCB,OH,1996,356849
LORCB,OH,1997,348678
LORCB,OH,1998,354643
LORCB,OH,1999,379421
LORCB,OH,2000,376632
LORCB,OH,2001,370276
LORCB,OH,2002,391419
LORCB,OH,2003,386867
LORCB,OH,2004,402776
LORCB,OH,2005,424686
LORCB,OH,2006,399209
LORCB,OH,2007,415164
LORCB,OH,2008,406509
LORCB,OH,2009,393404
LORCB,OH,2010,420107
LORCB,OH,2011,407095
LORCB,OH,2012,380907
LORCB,OH,2013,374248
LORCB,OH,2014,376053
LORCB,OH,2015,363700
LORCB,OH,2016,371323
LORCB,OH,2017,344867
LORCB,OH,2018,364614
LORCB,OH,2019,333558
LORCB,OK,1960,20014
LORCB,OK,1961,20495
LORCB,OK,1962,24116
LORCB,OK,1963,28239
LORCB,OK,1964,30494
LORCB,OK,1965,33281
LORCB,OK,1966,36320
LORCB,OK,1967,37185
LORCB,OK,1968,43631
LORCB,OK,1969,52068
LORCB,OK,1970,60199
LORCB,OK,1971,63982
LORCB,OK,1972,74832
LORCB,OK,1973,78210
LORCB,OK,1974,84056
LORCB,OK,1975,75479
LORCB,OK,1976,75951
LORCB,OK,1977,84034
LORCB,OK,1978,91326
LORCB,OK,1979,86619
LORCB,OK,1980,100893
LORCB,OK,1981,106673
LORCB,OK,1982,114058
LORCB,OK,1983,117509
LORCB,OK,1984,110942
LORCB,OK,1985,112529
LORCB,OK,1986,106422
LORCB,OK,1987,106368
LORCB,OK,1988,109350
LORCB,OK,1989,110927
LORCB,OK,1990,136374
LORCB,OK,1991,119935
LORCB,OK,1992,111457
LORCB,OK,1993,124561
LORCB,OK,1994,127299
LORCB,OK,1995,127354
LORCB,OK,1996,137325
LORCB,OK,1997,138930
LORCB,OK,1998,155518
LORCB,OK,1999,145876
LORCB,OK,2000,159411
LORCB,OK,2001,157015
LORCB,OK,2002,153954
LORCB,OK,2003,152188
LORCB,OK,2004,149354
LORCB,OK,2005,154662
LORCB,OK,2006,154861
LORCB,OK,2007,151026
LORCB,OK,2008,151340
LORCB,OK,2009,147156
LORCB,OK,2010,165295
LORCB,OK,2011,165408
LORCB,OK,2012,151175
LORCB,OK,2013,161281
LORCB,OK,2014,160035
LORCB,OK,2015,143641
LORCB,OK,2016,143029
LORCB,OK,2017,136361
LORCB,OK,2018,143160
LORCB,OK,2019,134781
LORCB,OR,1960,44404
LORCB,OR,1961,45686
LORCB,OR,1962,48697
LORCB,OR,1963,51719
LORCB,OR,1964,56769
LORCB,OR,1965,58396
LORCB,OR,1966,62107
LORCB,OR,1967,65363
LORCB,OR,1968,69933
LORCB,OR,1969,77151
LORCB,OR,1970,81308
LORCB,OR,1971,89148
LORCB,OR,1972,92333
LORCB,OR,1973,94689
LORCB,OR,1974,97433
LORCB,OR,1975,99002
LORCB,OR,1976,99212
LORCB,OR,1977,100938
LORCB,OR,1978,105587
LORCB,OR,1979,111982
LORCB,OR,1980,111025
LORCB,OR,1981,105322
LORCB,OR,1982,111535
LORCB,OR,1983,105244
LORCB,OR,1984,109314
LORCB,OR,1985,113517
LORCB,OR,1986,105036
LORCB,OR,1987,103540
LORCB,OR,1988,108321
LORCB,OR,1989,118821
LORCB,OR,1990,122986
LORCB,OR,1991,127867
LORCB,OR,1992,122747
LORCB,OR,1993,134077
LORCB,OR,1994,133496
LORCB,OR,1995,131969
LORCB,OR,1996,131040
LORCB,OR,1997,131999
LORCB,OR,1998,131781
LORCB,OR,1999,136794
LORCB,OR,2000,138628
LORCB,OR,2001,127764
LORCB,OR,2002,124752
LORCB,OR,2003,127618
LORCB,OR,2004,115135
LORCB,OR,2005,124961
LORCB,OR,2006,130698
LORCB,OR,2007,124617
LORCB,OR,2008,125567
LORCB,OR,2009,122568
LORCB,OR,2010,116364
LORCB,OR,2011,126514
LORCB,OR,2012,116970
LORCB,OR,2013,119090
LORCB,OR,2014,115032
LORCB,OR,2015,103790
LORCB,OR,2016,107362
LORCB,OR,2017,115152
LORCB,OR,2018,105826
LORCB,OR,2019,104518
LORCB,PA,1960,93604
LORCB,PA,1961,97670
LORCB,PA,1962,100742
LORCB,PA,1963,105627
LORCB,PA,1964,111376
LORCB,PA,1965,120604
LORCB,PA,1966,131321
LORCB,PA,1967,141965
LORCB,PA,1968,156739
LORCB,PA,1969,171226
LORCB,PA,1970,189906
LORCB,PA,1971,199908
LORCB,PA,1972,209981
LORCB,PA,1973,222043
LORCB,PA,1974,225600
LORCB,PA,1975,226525
LORCB,PA,1976,235546
LORCB,PA,1977,246314
LORCB,PA,1978,254214
LORCB,PA,1979,255826
LORCB,PA,1980,260385
LORCB,PA,1981,253390
LORCB,PA,1982,253857
LORCB,PA,1983,259455
LORCB,PA,1984,257787
LORCB,PA,1985,255434
LORCB,PA,1986,262098
LORCB,PA,1987,270059
LORCB,PA,1988,285774
LORCB,PA,1989,300431
LORCB,PA,1990,289395
LORCB,PA,1991,300461
LORCB,PA,1992,291811
LORCB,PA,1993,314364
LORCB,PA,1994,323545
LORCB,PA,1995,332555
LORCB,PA,1996,340671
LORCB,PA,1997,327124
LORCB,PA,1998,327301
LORCB,PA,1999,342569
LORCB,PA,2000,356349
LORCB,PA,2001,343665
LORCB,PA,2002,376962
LORCB,PA,2003,377616
LORCB,PA,2004,386711
LORCB,PA,2005,407066
LORCB,PA,2006,386876
LORCB,PA,2007,398552
LORCB,PA,2008,397996
LORCB,PA,2009,376161
LORCB,PA,2010,388438
LORCB,PA,2011,380661
LORCB,PA,2012,365661
LORCB,PA,2013,374823
LORCB,PA,2014,374083
LORCB,PA,2015,370982
LORCB,PA,2016,365575
LORCB,PA,2017,344338
LORCB,PA,2018,365336
LORCB,PA,2019,330753
LORCB,RI,1960,5230
LORCB,RI,1961,5545
LORCB,RI,1962,5801
LORCB,RI,1963,6172
LORCB,RI,1964,6563
LORCB,RI,1965,7097
LORCB,RI,1966,7743
LORCB,RI,1967,8497
LORCB,RI,1968,9402
LORCB,RI,1969,10244
LORCB,RI,1970,11471
LORCB,RI,1971,12402
LORCB,RI,1972,13108
LORCB,RI,1973,13945
LORCB,RI,1974,13761
LORCB,RI,1975,13786
LORCB,RI,1976,14870
LORCB,RI,1977,14486
LORCB,RI,1978,14897
LORCB,RI,1979,14734
LORCB,RI,1980,15082
LORCB,RI,1981,14521
LORCB,RI,1982,14779
LORCB,RI,1983,15347
LORCB,RI,1984,15224
LORCB,RI,1985,15401
LORCB,RI,1986,15796
LORCB,RI,1987,16507
LORCB,RI,1988,17520
LORCB,RI,1989,18669
LORCB,RI,1990,20792
LORCB,RI,1991,17060
LORCB,RI,1992,14394
LORCB,RI,1993,13877
LORCB,RI,1994,14235
LORCB,RI,1995,14331
LORCB,RI,1996,12760
LORCB,RI,1997,11812
LORCB,RI,1998,11621
LORCB,RI,1999,13885
LORCB,RI,2000,14206
LORCB,RI,2001,14080
LORCB,RI,2002,16015
LORCB,RI,2003,19087
LORCB,RI,2004,19298
LORCB,RI,2005,18131
LORCB,RI,2006,17588
LORCB,RI,2007,16464
LORCB,RI,2008,14358
LORCB,RI,2009,12909
LORCB,RI,2010,14777
LORCB,RI,2011,13973
LORCB,RI,2012,15230
